name,createdAt,updatedAt,pullRequests,releases,primaryLanguage,issuesclosed,issuesopen,url,stargazerCount
InfiniteCycleViewPager,2016-08-22T08:04:39Z,2022-09-09T13:50:17Z,3,2,Java,23,55,https://github.com/Devlight/InfiniteCycleViewPager,5720
u2020,2013-11-14T11:58:23Z,2022-08-27T06:31:38Z,209,0,Java,70,12,https://github.com/JakeWharton/u2020,5711
springBoot,2016-11-07T02:13:31Z,2022-09-11T12:02:22Z,0,0,Java,6,32,https://github.com/527515025/springBoot,5704
DiskLruCache,2012-01-05T00:36:34Z,2022-09-05T17:35:37Z,26,0,Java,37,19,https://github.com/JakeWharton/DiskLruCache,5702
blade,2015-06-10T03:35:49Z,2022-09-08T01:48:48Z,154,9,Java,247,6,https://github.com/lets-blade/blade,5692
Java-Tutorial,2018-05-01T15:57:21Z,2022-09-10T04:06:32Z,7,0,Java,8,25,https://github.com/h2pl/Java-Tutorial,5692
springfox,2012-05-06T06:38:57Z,2022-09-10T05:04:12Z,279,12,Java,3226,257,https://github.com/springfox/springfox,5686
transmittable-thread-local,2013-10-13T08:48:33Z,2022-09-11T08:01:28Z,109,53,Java,213,23,https://github.com/alibaba/transmittable-thread-local,5684
AndroidPicker,2015-10-21T14:21:16Z,2022-09-08T09:07:45Z,18,52,Java,143,155,https://github.com/gzu-liyujiang/AndroidPicker,5665
ysoserial,2015-01-28T07:13:55Z,2022-09-11T22:49:50Z,60,1,Java,64,20,https://github.com/frohoff/ysoserial,5664
ssm,2016-06-18T17:58:56Z,2022-09-11T17:45:35Z,6,0,Java,20,25,https://github.com/liyifeng1994/ssm,5661
OpenSearch,2021-01-29T22:10:00Z,2022-09-11T18:04:02Z,2364,21,Java,869,624,https://github.com/opensearch-project/OpenSearch,5660
grafika,2013-12-19T18:36:53Z,2022-09-10T10:24:46Z,5,1,Java,53,48,https://github.com/google/grafika,5659
AndroidImageSlider,2014-06-02T06:04:17Z,2022-09-07T01:33:54Z,16,5,Java,97,291,https://github.com/daimajia/AndroidImageSlider,5651
flowable-engine,2016-10-13T07:21:43Z,2022-09-11T13:54:03Z,1887,20,Java,830,260,https://github.com/flowable/flowable-engine,5630
DiscreteScrollView,2017-03-03T23:38:54Z,2022-09-11T14:28:23Z,5,2,Java,150,40,https://github.com/yarolegovich/DiscreteScrollView,5620
FastHub,2017-02-18T17:53:16Z,2022-09-11T22:21:21Z,299,63,Java,2201,334,https://github.com/k0shk0sh/FastHub,5619
ListViewAnimations,2013-03-19T11:59:23Z,2022-09-08T12:55:13Z,39,14,Java,0,0,https://github.com/nhaarman/ListViewAnimations,5615
circular-progress-button,2014-06-07T12:58:48Z,2022-09-10T12:27:26Z,38,1,Java,0,0,https://github.com/dmytrodanylyk/circular-progress-button,5607
graphql-java,2015-07-06T06:52:20Z,2022-09-11T12:23:22Z,1240,47,Java,1070,53,https://github.com/graphql-java/graphql-java,5603
ShowcaseView,2012-08-14T19:07:36Z,2022-09-11T18:50:33Z,71,13,Java,242,83,https://github.com/amlcurran/ShowcaseView,5594
aurora-imui,2016-12-13T05:24:01Z,2022-09-09T11:56:21Z,125,42,Java,440,117,https://github.com/jpush/aurora-imui,5579
smile,2014-11-20T16:28:12Z,2022-09-11T15:18:50Z,108,22,Java,541,9,https://github.com/haifengl/smile,5578
Leaf,2018-12-11T07:41:35Z,2022-09-11T03:49:26Z,8,0,Java,88,50,https://github.com/Meituan-Dianping/Leaf,5569
mapstruct,2012-05-28T12:42:42Z,2022-09-09T10:54:49Z,689,25,Java,1610,358,https://github.com/mapstruct/mapstruct,5565
FlowLayout,2015-08-28T09:32:31Z,2022-09-09T08:44:49Z,7,0,Java,0,0,https://github.com/hongyangAndroid/FlowLayout,5563
smali,2012-09-23T19:51:16Z,2022-09-11T10:43:01Z,54,0,Java,619,116,https://github.com/JesusFreke/smali,5562
disconf,2014-05-30T09:39:27Z,2022-09-01T09:48:45Z,13,12,Java,190,179,https://github.com/knightliao/disconf,5528
robolectric,2010-08-28T00:28:25Z,2022-09-09T04:24:11Z,3460,85,Java,2085,497,https://github.com/robolectric/robolectric,5525
StickyListHeaders,2012-03-11T18:29:18Z,2022-09-06T03:10:48Z,83,16,Java,230,147,https://github.com/emilsjolander/StickyListHeaders,5523
mosby,2015-03-25T00:59:19Z,2022-09-11T05:21:58Z,69,15,Java,239,24,https://github.com/sockeqwe/mosby,5496
freeline,2016-08-03T17:22:52Z,2022-09-09T11:57:22Z,36,22,Java,800,181,https://github.com/alibaba/freeline,5489
tcc-transaction,2015-12-05T04:27:53Z,2022-09-11T04:02:57Z,51,5,Java,287,5,https://github.com/changmingxie/tcc-transaction,5487
rebound,2013-10-11T01:12:37Z,2022-09-09T14:07:08Z,25,10,Java,27,23,https://github.com/facebookarchive/rebound,5467
micronaut-core,2018-03-07T12:05:08Z,2022-09-11T08:36:41Z,3550,132,Java,2631,447,https://github.com/micronaut-projects/micronaut-core,5464
Fast-Android-Networking,2016-03-21T18:35:44Z,2022-09-11T15:07:00Z,23,8,Java,317,225,https://github.com/amitshekhariitbhu/Fast-Android-Networking,5449
barcodescanner,2014-02-24T21:14:09Z,2022-09-10T23:53:38Z,30,6,Java,462,0,https://github.com/dm77/barcodescanner,5443
HTextView,2015-12-19T16:34:59Z,2022-09-06T08:08:56Z,14,0,Java,58,41,https://github.com/hanks-zyh/HTextView,5406
SystemBarTint,2013-11-17T12:35:05Z,2022-09-08T12:21:07Z,3,3,Java,0,0,https://github.com/jgilfelt/SystemBarTint,5389
android-job,2015-08-20T19:36:54Z,2022-09-09T14:06:20Z,43,31,Java,535,3,https://github.com/evernote/android-job,5383
junit5,2015-01-11T19:06:10Z,2022-09-10T16:22:15Z,680,57,Java,1827,125,https://github.com/junit-team/junit5,5376
SwipeRecyclerView,2016-08-03T15:43:34Z,2022-09-09T08:02:50Z,4,0,Java,205,106,https://github.com/yanzhenjie/SwipeRecyclerView,5345
gradle-retrolambda,2013-08-05T02:09:58Z,2022-09-11T11:41:50Z,32,37,Java,155,74,https://github.com/evant/gradle-retrolambda,5340
dubbo-spring-boot-project,2018-01-18T12:10:50Z,2022-09-11T07:40:10Z,174,13,Java,537,42,https://github.com/apache/dubbo-spring-boot-project,5335
springcloud-learning,2019-09-07T02:36:16Z,2022-09-12T01:06:05Z,0,0,Java,9,14,https://github.com/macrozheng/springcloud-learning,5328
useful-java-links,2016-02-13T13:14:52Z,2022-09-10T23:31:40Z,91,0,Java,18,0,https://github.com/Vedenin/useful-java-links,5315
XRecyclerView,2015-11-18T08:14:22Z,2022-09-07T06:02:38Z,8,0,Java,146,237,https://github.com/XRecyclerView/XRecyclerView,5312
cw-omnibus,2012-03-12T14:12:06Z,2022-09-10T01:46:21Z,3,36,Java,0,0,https://github.com/commonsguy/cw-omnibus,5285
react-native-splash-screen,2016-09-14T10:43:55Z,2022-09-11T17:36:43Z,48,12,Java,141,309,https://github.com/crazycodeboy/react-native-splash-screen,5279
scribejava,2010-09-05T19:11:40Z,2022-09-10T09:03:23Z,138,7,Java,583,28,https://github.com/scribejava/scribejava,5278
VitamioBundle,2012-10-19T08:40:49Z,2022-09-09T03:28:43Z,7,0,Java,187,292,https://github.com/yixia/VitamioBundle,5271
Blurry,2015-07-23T14:12:08Z,2022-09-11T22:47:46Z,16,0,Java,21,82,https://github.com/wasabeef/Blurry,5268
twoway-view,2013-01-18T20:55:23Z,2022-08-25T17:31:50Z,11,0,Java,92,149,https://github.com/lucasr/twoway-view,5261
MagicCamera,2016-01-08T11:36:56Z,2022-09-08T07:33:29Z,0,0,Java,16,96,https://github.com/wuhaoyu1990/MagicCamera,5253
android-advancedrecyclerview,2015-01-24T16:14:39Z,2022-09-08T11:00:53Z,37,1,Java,254,191,https://github.com/h6ah4i/android-advancedrecyclerview,5227
FloatingActionButton,2015-03-21T12:36:16Z,2022-09-08T01:45:41Z,28,14,Java,199,204,https://github.com/Clans/FloatingActionButton,5223
TapTargetView,2016-09-11T09:07:36Z,2022-09-12T00:49:45Z,81,23,Java,244,49,https://github.com/KeepSafe/TapTargetView,5208
wechat,2015-05-25T02:33:37Z,2022-09-10T06:42:19Z,1,0,Java,11,42,https://github.com/motianhuo/wechat,5207
zxing-android-embedded,2012-11-28T16:36:39Z,2022-09-10T09:25:36Z,70,9,Java,493,88,https://github.com/journeyapps/zxing-android-embedded,5205
Side-Menu.Android,2015-01-13T11:11:27Z,2022-09-06T05:24:42Z,6,2,Java,57,17,https://github.com/Yalantis/Side-Menu.Android,5205
android-lifecycle,2014-04-18T14:26:22Z,2022-09-08T10:59:30Z,0,0,Java,5,25,https://github.com/xxv/android-lifecycle,5202
titan,2012-02-25T22:53:53Z,2022-09-11T09:15:03Z,131,0,Java,968,157,https://github.com/thinkaurelius/titan,5199
otto,2012-06-27T19:06:49Z,2022-09-10T09:53:39Z,58,0,Java,102,13,https://github.com/square/otto,5197
quartz,2016-03-07T14:05:37Z,2022-09-11T13:05:43Z,166,2,Java,501,28,https://github.com/quartz-scheduler/quartz,5194
ksql,2016-09-27T21:30:15Z,2022-09-11T10:00:23Z,5793,8,Java,1963,1092,https://github.com/confluentinc/ksql,5186
btrace,2014-08-28T18:58:24Z,2022-09-11T09:17:11Z,119,29,Java,403,11,https://github.com/btraceio/btrace,5182
Dexter,2015-11-17T13:14:43Z,2022-09-07T10:18:28Z,73,33,Java,151,34,https://github.com/Karumi/Dexter,5175
byte-buddy,2013-11-25T19:38:03Z,2022-09-11T18:05:18Z,143,254,Java,1039,94,https://github.com/raphw/byte-buddy,5154
wiremock,2011-10-09T20:27:24Z,2022-09-11T05:23:17Z,457,4,Java,952,223,https://github.com/wiremock/wiremock,5140
Android-ZBLibrary,2015-08-20T16:03:53Z,2022-09-11T16:54:29Z,13,25,Java,26,9,https://github.com/TommyLemon/Android-ZBLibrary,5120
AndroidProject,2018-10-23T10:30:55Z,2022-09-09T10:50:10Z,0,17,Java,91,1,https://github.com/getActivity/AndroidProject,5116
hibernate-orm,2010-10-04T16:15:52Z,2022-09-10T12:29:40Z,1856,16,Java,0,0,https://github.com/hibernate/hibernate-orm,5093
itstack-demo-design,2020-05-20T13:45:30Z,2022-09-10T01:29:37Z,5,0,Java,13,14,https://github.com/fuzhengwei/itstack-demo-design,5086
jOOQ,2011-04-17T10:43:33Z,2022-09-10T08:12:57Z,156,0,Java,11795,1879,https://github.com/jOOQ/jOOQ,5086
lanproxy,2016-11-20T08:12:10Z,2022-09-11T14:13:27Z,2,1,Java,37,124,https://github.com/ffay/lanproxy,5062
jvm-sandbox,2017-08-03T02:55:31Z,2022-09-10T16:15:46Z,69,12,Java,243,31,https://github.com/alibaba/jvm-sandbox,5060
ctci,2013-03-21T23:01:01Z,2022-09-11T14:26:42Z,80,0,Java,5,33,https://github.com/careercup/ctci,5058
AndroidVideoCache,2015-04-01T11:25:52Z,2022-09-08T03:11:57Z,2,20,Java,137,142,https://github.com/danikula/AndroidVideoCache,5039
shimmer-android,2015-02-27T22:25:22Z,2022-09-11T15:36:20Z,14,5,Java,79,21,https://github.com/facebook/shimmer-android,5038
InstaMaterial,2014-11-10T18:56:49Z,2022-08-25T17:31:59Z,2,1,Java,15,27,https://github.com/frogermcs/InstaMaterial,5023
UltraViewPager,2017-03-29T13:31:53Z,2022-09-09T06:18:28Z,4,10,Java,84,55,https://github.com/alibaba/UltraViewPager,5021
Small,2015-11-27T11:37:20Z,2022-09-02T02:24:44Z,36,25,Java,300,259,https://github.com/wequick/Small,5014
android-common,2012-06-19T07:49:46Z,2022-09-07T02:21:17Z,7,1,Java,14,18,https://github.com/Trinea/android-common,5005
Aria,2016-02-19T02:16:07Z,2022-09-09T09:07:55Z,18,26,Java,805,143,https://github.com/AriaLyy/Aria,5003
hazelcast,2012-03-21T12:25:18Z,2022-09-11T23:13:47Z,12085,173,Java,6559,1078,https://github.com/hazelcast/hazelcast,4995
vavr,2014-01-30T14:07:25Z,2022-09-11T19:49:41Z,1426,17,Java,1107,68,https://github.com/vavr-io/vavr,4991
spring-mvc-showcase,2011-06-03T15:36:55Z,2022-09-11T17:46:40Z,8,0,Java,38,5,https://github.com/spring-attic/spring-mvc-showcase,4988
socket.io-client-java,2013-04-28T17:04:05Z,2022-09-10T13:14:14Z,27,5,Java,591,77,https://github.com/socketio/socket.io-client-java,4987
generator,2013-02-10T11:14:50Z,2022-09-10T03:14:37Z,456,10,Java,362,7,https://github.com/mybatis/generator,4982
KnowStreaming,2020-03-19T05:13:51Z,2022-09-12T01:04:19Z,241,15,Java,247,38,https://github.com/didi/KnowStreaming,4982
Discovery,2018-06-21T16:16:49Z,2022-09-11T09:42:30Z,62,116,Java,98,6,https://github.com/Nepxion/Discovery,4975
RxJava2-Android-Samples,2016-08-27T08:21:37Z,2022-09-10T05:36:55Z,25,0,Java,9,12,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples,4973
dialogplus,2014-12-12T09:24:44Z,2022-09-10T12:13:12Z,36,9,Java,101,53,https://github.com/orhanobut/dialogplus,4966
GmsCore,2014-04-23T19:28:47Z,2022-09-11T14:22:45Z,146,26,Java,791,725,https://github.com/microg/GmsCore,4964
gephi,2011-10-22T03:14:46Z,2022-09-11T15:57:03Z,118,17,Java,1898,453,https://github.com/gephi/gephi,4957
RippleEffect,2014-10-14T13:32:51Z,2022-09-06T02:51:46Z,17,0,Java,65,50,https://github.com/traex/RippleEffect,4953
android-zxingLibrary,2016-07-26T08:00:18Z,2022-09-07T08:54:34Z,5,0,Java,60,202,https://github.com/yipianfengye/android-zxingLibrary,4943
GravitySnapHelper,2016-08-31T07:25:23Z,2022-09-10T03:54:06Z,11,14,Java,58,6,https://github.com/rubensousa/GravitySnapHelper,4936
NavigationTabBar,2016-03-29T08:59:27Z,2022-09-11T08:41:59Z,10,13,Java,82,61,https://github.com/Devlight/NavigationTabBar,4927
java-jwt,2014-03-07T15:06:11Z,2022-09-11T11:04:23Z,246,36,Java,274,1,https://github.com/auth0/java-jwt,4903
SoloPi,2019-03-14T15:32:49Z,2022-09-11T15:43:16Z,12,8,Java,71,118,https://github.com/alipay/SoloPi,4895
baritone,2018-08-01T15:34:21Z,2022-09-11T17:19:07Z,209,61,Java,2565,639,https://github.com/cabaletta/baritone,4890
folding-cell-android,2016-04-01T11:38:47Z,2022-09-09T11:58:42Z,17,0,Java,65,7,https://github.com/Ramotion/folding-cell-android,4886
google-authenticator,2014-10-08T17:54:27Z,2022-09-10T03:30:12Z,33,0,Java,505,164,https://github.com/google/google-authenticator,4885
LayoutManagerGroup,2018-04-28T11:47:38Z,2022-09-10T01:55:54Z,4,0,Java,18,41,https://github.com/DingMouRen/LayoutManagerGroup,4861
Transitions-Everywhere,2014-10-15T03:37:03Z,2022-09-05T06:17:26Z,13,23,Java,85,6,https://github.com/andkulikov/Transitions-Everywhere,4860
smartTable,2017-11-08T01:11:14Z,2022-09-10T21:37:42Z,0,44,Java,105,188,https://github.com/huangyanbin/smartTable,4838
joda-time,2011-05-16T16:49:57Z,2022-09-07T13:11:12Z,104,38,Java,390,23,https://github.com/JodaOrg/joda-time,4819
lucida,2014-05-13T17:12:49Z,2022-09-07T22:35:45Z,35,0,Java,110,53,https://github.com/claritylab/lucida,4816
EdXposed,2019-01-18T16:18:19Z,2022-09-10T16:37:43Z,75,27,Java,735,42,https://github.com/ElderDrivers/EdXposed,4815
BasePopup,2016-01-15T03:31:07Z,2022-09-09T06:43:43Z,8,15,Java,450,15,https://github.com/razerdp/BasePopup,4813
packer-ng-plugin,2015-11-24T04:08:08Z,2022-09-01T11:21:12Z,6,1,Java,132,20,https://github.com/mcxiaoke/packer-ng-plugin,4809
uid-generator,2017-03-27T04:03:43Z,2022-09-11T09:11:23Z,2,0,Java,40,19,https://github.com/baidu/uid-generator,4779
AndroidStaggeredGrid,2013-12-09T19:43:45Z,2022-08-25T04:33:49Z,24,7,Java,66,99,https://github.com/etsy/AndroidStaggeredGrid,4775
JS-Sorting-Algorithm,2017-01-19T11:36:21Z,2022-09-10T14:02:52Z,18,0,Java,19,4,https://github.com/hustcc/JS-Sorting-Algorithm,4768
conductor,2016-12-07T22:48:42Z,2022-09-09T20:27:55Z,1078,307,Java,1320,67,https://github.com/Netflix/conductor,4759
cameraview,2016-08-04T05:22:14Z,2022-09-06T07:38:52Z,15,0,Java,57,148,https://github.com/google/cameraview,4746
Android-ConvenientBanner,2014-12-23T06:12:33Z,2022-09-07T03:17:29Z,7,0,Java,269,89,https://github.com/saiwu-bigkoo/Android-ConvenientBanner,4744
opentsdb,2010-08-27T02:05:20Z,2022-09-09T11:58:18Z,584,26,Java,576,508,https://github.com/OpenTSDB/opentsdb,4725
CloudReader,2016-11-20T11:59:25Z,2022-09-09T02:13:49Z,1,25,Java,116,6,https://github.com/youlookwhat/CloudReader,4720
ActiveAndroid,2012-11-15T18:10:45Z,2022-09-09T06:39:58Z,59,0,Java,144,285,https://github.com/pardom-zz/ActiveAndroid,4716
cardslib,2013-09-20T21:57:19Z,2022-09-06T07:17:59Z,12,27,Java,345,168,https://github.com/gabrielemariotti/cardslib,4714
lettuce-core,2014-05-10T13:08:46Z,2022-09-12T01:32:07Z,72,101,Java,1722,76,https://github.com/lettuce-io/lettuce-core,4704
FastBle,2016-08-23T02:06:33Z,2022-09-10T15:13:35Z,4,9,Java,325,216,https://github.com/Jasonchenlijian/FastBle,4702
okdownload,2017-12-17T08:21:22Z,2022-09-11T17:07:34Z,28,8,Java,212,232,https://github.com/lingochamp/okdownload,4700
baseAdapter,2015-08-03T02:55:51Z,2022-09-08T13:22:47Z,0,0,Java,17,108,https://github.com/hongyangAndroid/baseAdapter,4691
drools,2011-02-18T08:37:05Z,2022-09-10T01:33:22Z,3552,0,Java,0,0,https://github.com/kiegroup/drools,4649
google-java-format,2015-05-11T20:38:28Z,2022-09-12T00:50:01Z,176,17,Java,341,90,https://github.com/google/google-java-format,4649
MaterialDateTimePicker,2015-01-03T19:41:03Z,2022-09-09T11:57:45Z,45,54,Java,506,81,https://github.com/wdullaer/MaterialDateTimePicker,4645
hbase,2014-05-23T07:00:07Z,2022-09-09T11:58:18Z,3569,26,Java,0,0,https://github.com/apache/hbase,4631
groovy,2015-04-16T07:00:05Z,2022-09-10T12:47:41Z,695,0,Java,0,0,https://github.com/apache/groovy,4628
spring-cloud-netflix,2014-07-11T15:46:12Z,2022-09-10T06:54:50Z,504,2,Java,3070,75,https://github.com/spring-cloud/spring-cloud-netflix,4627
android-tips-tricks,2016-08-25T20:27:33Z,2022-09-10T04:20:52Z,14,0,Java,10,2,https://github.com/nisrulz/android-tips-tricks,4620
sqlbrite,2015-02-19T04:38:37Z,2022-09-06T03:12:01Z,111,9,Java,121,5,https://github.com/square/sqlbrite,4620
chuck,2017-02-07T23:51:39Z,2022-09-10T01:40:19Z,8,5,Java,31,44,https://github.com/jgilfelt/chuck,4611
spring-security-oauth,2011-07-26T18:08:49Z,2022-09-08T03:45:40Z,37,0,Java,933,546,https://github.com/spring-attic/spring-security-oauth,4607
sofa-boot,2018-04-02T08:28:14Z,2022-09-11T13:37:13Z,515,55,Java,356,33,https://github.com/sofastack/sofa-boot,4604
go-lang-idea-plugin,2010-08-29T08:20:01Z,2022-09-09T11:58:02Z,473,21,Java,1857,408,https://github.com/go-lang-plugin-org/go-lang-idea-plugin,4598
v9porn,2018-04-12T14:32:04Z,2022-09-11T14:10:57Z,7,9,Java,165,69,https://github.com/techGay/v9porn,4597
SwitchButton,2014-09-09T07:20:43Z,2022-09-08T11:08:27Z,6,0,Java,100,19,https://github.com/kyleduo/SwitchButton,4588
spring-data-examples,2014-01-30T15:42:43Z,2022-09-11T14:42:01Z,50,0,Java,436,20,https://github.com/spring-projects/spring-data-examples,4581
janusgraph,2016-12-26T13:26:29Z,2022-09-11T09:15:06Z,1225,21,Java,991,433,https://github.com/JanusGraph/janusgraph,4581
SimplifyReader,2015-08-17T08:22:53Z,2022-09-06T03:12:07Z,11,0,Java,46,40,https://github.com/chentao0707/SimplifyReader,4578
Depth-LIB-Android-,2016-04-27T09:37:28Z,2022-09-10T19:02:21Z,7,0,Java,5,11,https://github.com/danielzeller/Depth-LIB-Android-,4576
JAViewer,2016-05-21T08:47:10Z,2022-09-09T04:52:46Z,5,10,Java,280,42,https://github.com/SplashCodes/JAViewer,4569
mapdb,2012-08-17T15:28:54Z,2022-09-11T01:28:40Z,69,0,Java,731,157,https://github.com/jankotek/mapdb,4558
springboot-guide,2018-11-28T01:05:07Z,2022-09-11T04:24:34Z,10,0,Java,15,11,https://github.com/CodingDocs/springboot-guide,4553
PLDroidPlayer,2015-06-02T04:41:29Z,2022-09-10T18:27:02Z,63,42,Java,859,364,https://github.com/pili-engineering/PLDroidPlayer,4552
PageIndicatorView,2016-08-20T19:25:32Z,2022-09-11T04:06:45Z,14,14,Java,70,40,https://github.com/romandanylyk/PageIndicatorView,4545
bottomsheet,2015-04-23T17:37:32Z,2022-09-06T03:12:10Z,44,10,Java,93,50,https://github.com/Flipboard/bottomsheet,4542
android-crop,2014-03-13T10:24:43Z,2022-09-02T16:15:16Z,25,6,Java,125,106,https://github.com/jdamcd/android-crop,4537
gnirehtet,2017-02-09T16:01:13Z,2022-09-11T14:36:22Z,2,11,Java,224,207,https://github.com/Genymobile/gnirehtet,4537
api-samples,2013-12-09T18:41:41Z,2022-09-11T17:25:55Z,15,0,Java,34,252,https://github.com/youtube/api-samples,4526
Douya,2016-02-01T13:44:19Z,2022-09-07T11:01:28Z,0,11,Java,94,17,https://github.com/zhanghai/Douya,4520
Luyten,2013-07-11T10:57:28Z,2022-09-11T14:43:20Z,25,17,Java,105,160,https://github.com/deathmarine/Luyten,4515
NineOldAndroids,2011-12-08T19:46:37Z,2022-09-08T12:55:31Z,5,0,Java,36,30,https://github.com/JakeWharton/NineOldAndroids,4512
camel,2009-05-21T00:25:36Z,2022-09-10T12:06:21Z,5452,0,Java,0,0,https://github.com/apache/camel,4512
orientdb,2012-12-09T20:33:47Z,2022-09-11T19:08:00Z,649,190,Java,8638,229,https://github.com/orientechnologies/orientdb,4502
lamp-cloud,2018-01-17T02:51:04Z,2022-09-11T14:01:23Z,1,0,Java,94,5,https://github.com/zuihou/lamp-cloud,4477
gpmall,2019-07-18T14:09:22Z,2022-09-11T14:35:21Z,125,0,Java,11,38,https://github.com/2227324689/gpmall,4463
bilibili-android-client,2016-06-01T04:36:01Z,2022-09-01T10:07:59Z,1,1,Java,59,8,https://github.com/HotBitmapGG/bilibili-android-client,4461
cglib,2014-03-29T13:48:30Z,2022-09-09T08:53:22Z,51,15,Java,48,65,https://github.com/cglib/cglib,4456
reactive-streams-jvm,2014-02-28T13:16:15Z,2022-09-11T12:29:37Z,232,0,Java,246,12,https://github.com/reactive-streams/reactive-streams-jvm,4446
hive,2009-05-21T02:31:01Z,2022-09-09T13:00:07Z,1506,0,Java,0,0,https://github.com/apache/hive,4446
dexposed,2015-06-30T02:59:16Z,2022-09-09T14:06:55Z,3,0,Java,53,21,https://github.com/alibaba/dexposed,4445
quasar,2013-03-27T14:51:24Z,2022-09-09T08:00:03Z,35,18,Java,196,86,https://github.com/puniverse/quasar,4444
android-times-square,2013-01-30T20:28:27Z,2022-09-07T06:43:59Z,111,0,Java,310,35,https://github.com/square/android-times-square,4435
SmoothProgressBar,2013-11-27T20:32:16Z,2022-09-06T03:12:19Z,16,9,Java,74,11,https://github.com/castorflex/SmoothProgressBar,4433
FirebaseUI-Android,2015-07-09T17:31:09Z,2022-09-11T06:24:23Z,677,64,Java,1127,94,https://github.com/firebase/FirebaseUI-Android,4432
JavaBooks,2020-10-10T00:48:06Z,2022-09-11T11:19:23Z,0,0,Java,11,0,https://github.com/itwanger/JavaBooks,4419
CameraView,2017-07-18T09:30:33Z,2022-09-11T12:33:35Z,184,42,Java,915,41,https://github.com/natario1/CameraView,4418
AntennaPod,2012-07-31T10:25:08Z,2022-09-11T19:48:57Z,2273,47,Java,3201,203,https://github.com/AntennaPod/AntennaPod,4415
bitcoinj,2013-11-19T04:33:23Z,2022-09-09T21:59:27Z,307,1,Java,837,297,https://github.com/bitcoinj/bitcoinj,4406
Spring-Boot-In-Action,2019-01-28T12:56:51Z,2022-09-08T06:23:35Z,1,0,Java,10,5,https://github.com/hansonwang99/Spring-Boot-In-Action,4399
SpringBootVulExploit,2020-05-20T09:18:44Z,2022-09-12T00:26:01Z,0,0,Java,4,2,https://github.com/LandGrey/SpringBootVulExploit,4394
DependencyCheck,2012-09-03T20:43:30Z,2022-09-11T19:24:57Z,1377,34,Java,2837,357,https://github.com/jeremylong/DependencyCheck,4393
android-mvp-architecture,2017-01-27T08:39:06Z,2022-08-30T20:54:38Z,12,0,Java,41,33,https://github.com/MindorksOpenSource/android-mvp-architecture,4384
roncoo-pay,2016-07-21T02:46:06Z,2022-09-09T08:58:07Z,5,0,Java,7,22,https://github.com/roncoo/roncoo-pay,4368
shopping-management-system,2015-11-16T12:53:21Z,2022-09-11T17:50:59Z,0,0,Java,9,16,https://github.com/zhanglei-workspace/shopping-management-system,4357
javaparser,2011-10-30T14:03:44Z,2022-09-11T06:04:06Z,1358,34,Java,1535,458,https://github.com/javaparser/javaparser,4356
spring-boot-projects,2017-04-01T01:50:14Z,2022-09-09T01:17:04Z,8,0,Java,9,1,https://github.com/ZHENFENG13/spring-boot-projects,4347
JGrowing,2019-02-26T01:55:08Z,2022-09-11T14:27:14Z,14,0,Java,8,15,https://github.com/javagrowing/JGrowing,4345
android-volley,2013-05-21T05:35:26Z,2022-09-08T12:50:19Z,8,0,Java,78,61,https://github.com/mcxiaoke/android-volley,4330
BottomNavigation,2016-03-19T19:19:30Z,2022-09-11T13:25:17Z,18,16,Java,175,25,https://github.com/Ashok-Varma/BottomNavigation,4327
ribbon,2013-01-15T01:08:04Z,2022-09-09T22:05:27Z,186,41,Java,77,175,https://github.com/Netflix/ribbon,4317
crawler4j,2011-12-31T22:49:18Z,2022-09-11T18:35:22Z,90,3,Java,142,142,https://github.com/yasserg/crawler4j,4311
thumbnailator,2015-07-25T05:38:33Z,2022-09-11T05:25:35Z,0,0,Java,141,49,https://github.com/coobird/thumbnailator,4310
GT,2016-01-13T10:29:55Z,2022-09-09T13:06:37Z,3,3,Java,22,67,https://github.com/Tencent/GT,4305
leet-code,2015-04-25T19:14:09Z,2022-09-11T18:42:47Z,1,0,Java,9,0,https://github.com/awangdev/leet-code,4297
BGARefreshLayout-Android,2015-05-28T16:17:00Z,2022-09-09T14:07:21Z,22,4,Java,63,95,https://github.com/bingoogolapple/BGARefreshLayout-Android,4293
HMCL,2015-06-22T08:06:03Z,2022-09-12T00:53:38Z,309,181,Java,1187,122,https://github.com/huanghongxun/HMCL,4287
coursera-android,2014-01-05T09:55:31Z,2022-09-09T01:58:56Z,5,0,Java,19,46,https://github.com/aporter/coursera-android,4280
ticker,2016-07-15T21:37:52Z,2022-09-09T11:54:23Z,49,9,Java,64,13,https://github.com/robinhood/ticker,4273
rocketmq-externals,2017-03-14T07:00:06Z,2022-09-11T16:20:25Z,276,0,Java,407,68,https://github.com/apache/rocketmq-externals,4271
reactor-core,2015-11-10T10:06:40Z,2022-09-09T23:12:29Z,1303,122,Java,1509,55,https://github.com/reactor/reactor-core,4269
ignite,2015-02-19T08:00:05Z,2022-09-11T09:15:07Z,1453,0,Java,0,0,https://github.com/apache/ignite,4261
web3j,2016-09-04T05:48:49Z,2022-09-12T01:09:14Z,483,98,Java,862,195,https://github.com/web3j/web3j,4253
ImagePicker,2016-01-27T17:05:03Z,2022-09-04T01:46:34Z,9,5,Java,120,160,https://github.com/jeasonlzy/ImagePicker,4251
reflections,2013-04-16T16:19:26Z,2022-09-09T15:50:45Z,70,3,Java,159,104,https://github.com/ronmamo/reflections,4250
