name,createdAt,updatedAt,pullRequests,releases,primaryLanguage,issuesclosed,issuesopen,url,stargazerCount
swr,2019-10-28T18:16:01Z,2022-10-02T20:04:46Z,599,84,TypeScript,561,76,https://github.com/vercel/swr,24096
nacos,2018-06-15T06:49:27Z,2022-10-02T14:03:55Z,2067,47,Java,5965,262,https://github.com/alibaba/nacos,24087
cmder,2013-07-09T07:44:22Z,2022-10-02T19:57:42Z,364,30,C++,2145,18,https://github.com/cmderdev/cmder,24062
angular-styleguide,2014-07-29T00:07:51Z,2022-10-02T19:31:19Z,331,0,,361,63,https://github.com/johnpapa/angular-styleguide,24060
swc,2017-12-22T11:40:14Z,2022-10-02T21:52:13Z,3155,206,Rust,1882,275,https://github.com/swc-project/swc,24058
hutool,2014-04-13T07:23:51Z,2022-10-02T22:06:25Z,313,122,Java,1981,2,https://github.com/dromara/hutool,24029
iview,2016-07-28T01:52:59Z,2022-10-02T08:24:45Z,526,85,Vue,4464,1108,https://github.com/iview/iview,23996
httpie,2012-02-25T12:39:13Z,2022-10-02T23:37:28Z,377,44,Python,668,112,https://github.com/httpie/httpie,23977
ngx-admin,2016-05-25T10:09:03Z,2022-10-02T23:10:06Z,334,18,TypeScript,1314,393,https://github.com/akveo/ngx-admin,23945
kit,2015-02-03T00:01:19Z,2022-10-02T20:52:38Z,474,12,Go,518,35,https://github.com/go-kit/kit,23928
etcher,2015-10-27T16:53:23Z,2022-10-02T18:13:06Z,1591,157,TypeScript,1563,378,https://github.com/balena-io/etcher,23905
lazydocker,2019-05-18T08:53:50Z,2022-10-02T20:35:28Z,124,33,Go,135,81,https://github.com/jesseduffield/lazydocker,23899
echo,2015-03-01T17:43:01Z,2022-10-02T18:12:58Z,473,94,Go,1232,58,https://github.com/labstack/echo,23883
spring-cloud-alibaba,2017-12-01T20:49:15Z,2022-10-02T16:28:34Z,653,30,Java,1485,362,https://github.com/alibaba/spring-cloud-alibaba,23759
halo,2018-03-21T12:56:52Z,2022-10-02T22:04:43Z,699,88,Java,1371,185,https://github.com/halo-dev/halo,23740
insomnia,2016-04-23T03:54:26Z,2022-10-02T23:37:08Z,1647,274,JavaScript,2255,441,https://github.com/Kong/insomnia,23733
immer,2017-12-29T12:25:47Z,2022-10-02T22:43:27Z,294,96,JavaScript,551,30,https://github.com/immerjs/immer,23720
dokku,2013-06-08T10:26:57Z,2022-10-02T22:58:18Z,2432,227,Shell,2386,51,https://github.com/dokku/dokku,23696
zsh-autosuggestions,2013-10-26T16:09:37Z,2022-10-02T19:25:34Z,104,0,Shell,411,111,https://github.com/zsh-users/zsh-autosuggestions,23615
commander.js,2011-08-14T21:33:58Z,2022-10-02T15:04:23Z,592,70,JavaScript,921,8,https://github.com/tj/commander.js,23490
sharp,2013-08-19T20:24:24Z,2022-10-02T19:41:54Z,237,53,JavaScript,2948,92,https://github.com/lovell/sharp,23472
awesome-electron,2015-04-23T11:48:53Z,2022-10-02T18:27:58Z,258,0,,41,0,https://github.com/sindresorhus/awesome-electron,23433
pipenv,2017-01-20T00:44:02Z,2022-10-02T14:03:08Z,1225,47,Python,3526,246,https://github.com/pypa/pipenv,23321
xgboost,2014-02-06T17:28:03Z,2022-10-02T18:22:28Z,3129,43,C++,4269,277,https://github.com/dmlc/xgboost,23239
hammer.js,2012-03-02T12:58:28Z,2022-10-02T15:43:51Z,114,0,JavaScript,759,274,https://github.com/hammerjs/hammer.js,23228
portainer,2016-05-19T20:15:28Z,2022-10-02T20:19:12Z,2777,97,Go,3582,828,https://github.com/portainer/portainer,23202
lede,2017-09-06T07:39:03Z,2022-10-02T23:45:41Z,1591,4,C,6633,414,https://github.com/coolsnowwolf/lede,23181
flutter-go,2019-01-08T09:03:40Z,2022-10-02T23:36:44Z,158,4,Dart,0,0,https://github.com/alibaba/flutter-go,23176
jq,2012-07-18T19:57:25Z,2022-10-02T23:07:37Z,225,9,C,1288,641,https://github.com/stedolan/jq,23173
awesome-remote-job,2015-01-02T00:31:34Z,2022-10-02T19:23:42Z,528,0,,39,5,https://github.com/lukasz-madon/awesome-remote-job,23156
BaseRecyclerViewAdapterHelper,2016-04-10T07:40:11Z,2022-10-01T16:38:03Z,191,194,Java,2907,502,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,23143
lottie-ios,2016-10-06T22:38:38Z,2022-10-02T20:26:17Z,501,49,Swift,1034,46,https://github.com/airbnb/lottie-ios,23142
gitlabhq,2011-10-02T16:25:27Z,2022-10-02T20:45:17Z,2227,0,Ruby,0,0,https://github.com/gitlabhq/gitlabhq,23043
tqdm,2015-06-03T13:13:14Z,2022-10-02T21:53:38Z,270,119,Python,558,295,https://github.com/tqdm/tqdm,23021
floating-ui,2016-03-29T17:00:47Z,2022-10-02T20:03:05Z,630,238,TypeScript,919,22,https://github.com/floating-ui/floating-ui,23013
iris,2016-01-30T04:36:48Z,2022-10-02T21:14:42Z,225,25,Go,808,69,https://github.com/kataras/iris,22993
awesome-docker,2014-09-21T17:01:48Z,2022-10-02T20:51:04Z,820,1,,115,0,https://github.com/veggiemonk/awesome-docker,22986
devtools,2014-09-29T03:52:07Z,2022-10-02T20:03:07Z,251,80,TypeScript,1082,403,https://github.com/vuejs/devtools,22969
Hystrix,2012-11-19T20:14:46Z,2022-10-02T22:18:00Z,672,79,Java,681,340,https://github.com/Netflix/Hystrix,22963
JavaScript,2017-07-13T06:12:33Z,2022-10-02T21:28:02Z,591,0,JavaScript,155,1,https://github.com/TheAlgorithms/JavaScript,22954
docz,2018-03-17T04:24:10Z,2022-10-02T03:47:19Z,365,127,TypeScript,1136,102,https://github.com/doczjs/docz,22903
seata,2018-12-28T08:37:22Z,2022-09-30T02:53:35Z,1543,33,Java,2198,642,https://github.com/seata/seata,22867
nginxconfig.io,2018-01-05T14:21:14Z,2022-10-02T23:24:49Z,147,0,JavaScript,157,35,https://github.com/digitalocean/nginxconfig.io,22866
streisand,2014-03-23T21:56:19Z,2022-10-02T08:31:31Z,527,0,Shell,929,211,https://github.com/StreisandEffect/streisand,22859
AnotherRedisDesktopManager,2019-01-08T06:01:56Z,2022-10-02T15:59:11Z,125,42,JavaScript,641,113,https://github.com/qishibo/AnotherRedisDesktopManager,22859
Signal-Android,2011-12-15T20:01:12Z,2022-10-02T17:25:14Z,238,0,Java,9549,248,https://github.com/signalapp/Signal-Android,22845
react-native-elements,2016-09-08T14:21:41Z,2022-10-02T21:05:18Z,1146,82,TypeScript,1957,30,https://github.com/react-native-elements/react-native-elements,22845
fabric.js,2010-06-09T22:24:38Z,2022-10-02T22:33:46Z,1727,118,JavaScript,5318,230,https://github.com/fabricjs/fabric.js,22830
fastai,2017-09-09T17:43:36Z,2022-10-02T20:37:02Z,1610,46,Jupyter Notebook,1557,107,https://github.com/fastai/fastai,22826
first-contributions,2016-09-20T14:35:09Z,2022-10-02T23:50:28Z,46652,0,,464,15,https://github.com/firstcontributions/first-contributions,27599
swagger-ui,2011-07-15T22:56:39Z,2022-10-02T21:56:02Z,2241,242,JavaScript,4124,797,https://github.com/swagger-api/swagger-ui,22778
nsq,2012-05-12T14:37:08Z,2022-10-02T03:14:10Z,655,30,Go,563,51,https://github.com/nsqio/nsq,22776
devise,2009-09-16T12:15:12Z,2022-10-02T18:31:55Z,750,16,Ruby,3962,152,https://github.com/heartcombo/devise,22760
RxSwift,2015-04-07T21:25:17Z,2022-10-02T12:02:41Z,750,71,Swift,1179,6,https://github.com/ReactiveX/RxSwift,22748
slidev,2021-04-24T01:25:23Z,2022-10-02T23:37:09Z,164,200,TypeScript,401,41,https://github.com/slidevjs/slidev,22714
plyr,2015-02-14T11:33:07Z,2022-10-02T20:52:28Z,371,82,JavaScript,1162,741,https://github.com/sampotts/plyr,22713
helm,2015-10-06T01:07:32Z,2022-10-02T18:25:26Z,3320,163,Go,6403,297,https://github.com/helm/helm,22685
mdb-ui-kit,2014-08-18T11:54:00Z,2022-10-02T22:40:01Z,193,23,SCSS,1138,13,https://github.com/mdbootstrap/mdb-ui-kit,22675
photoprism,2018-01-27T12:00:15Z,2022-10-02T23:41:47Z,315,45,Go,1247,321,https://github.com/photoprism/photoprism,22667
fiber,2020-01-16T03:59:20Z,2022-10-02T21:15:05Z,1021,98,Go,940,22,https://github.com/gofiber/fiber,22612
pure,2013-04-22T16:16:39Z,2022-10-02T20:03:15Z,277,25,JavaScript,568,2,https://github.com/pure-css/pure,22569
mongo,2009-01-15T16:15:18Z,2022-10-02T18:42:36Z,116,0,C++,0,0,https://github.com/mongodb/mongo,22549
spacemacs,2012-12-17T21:34:03Z,2022-10-02T16:48:54Z,1536,158,Emacs Lisp,7907,347,https://github.com/syl20bnr/spacemacs,22531
solid,2018-04-24T16:36:27Z,2022-10-02T21:42:58Z,240,31,TypeScript,538,14,https://github.com/solidjs/solid,22500
awesome-swift,2014-07-10T14:04:09Z,2022-10-02T18:35:37Z,1381,0,Ruby,121,1,https://github.com/matteocrippa/awesome-swift,22491
ramda,2013-06-21T20:32:35Z,2022-10-02T21:01:11Z,1277,26,JavaScript,1455,117,https://github.com/ramda/ramda,22405
react-redux,2015-07-11T17:32:01Z,2022-10-02T19:09:07Z,488,113,TypeScript,1174,14,https://github.com/reduxjs/react-redux,22395
awesome-sysadmin,2014-02-09T22:39:20Z,2022-10-02T20:54:24Z,183,0,,26,72,https://github.com/kahun/awesome-sysadmin,22387
sails,2012-03-18T19:46:15Z,2022-10-02T09:50:42Z,536,40,JavaScript,5842,481,https://github.com/balderdashy/sails,22305
redux-saga,2015-11-29T16:58:12Z,2022-10-02T15:43:30Z,656,66,JavaScript,1413,43,https://github.com/redux-saga/redux-saga,22297
ember.js,2011-05-25T23:39:40Z,2022-10-01T23:37:45Z,7807,451,JavaScript,6247,366,https://github.com/emberjs/ember.js,22296
Wox,2013-12-19T15:49:32Z,2022-10-02T12:33:24Z,285,38,C#,2406,912,https://github.com/Wox-launcher/Wox,22277
rollup,2015-05-14T22:26:28Z,2022-10-02T09:29:53Z,1501,341,JavaScript,2468,399,https://github.com/rollup/rollup,22255
architecture-components-samples,2017-05-09T21:09:14Z,2022-10-02T02:25:39Z,214,0,Kotlin,535,137,https://github.com/android/architecture-components-samples,22247
engineering-blogs,2015-06-13T18:25:17Z,2022-10-02T04:29:19Z,680,0,Ruby,74,8,https://github.com/kilimchoi/engineering-blogs,22225
zustand,2019-04-09T09:10:06Z,2022-10-02T22:01:53Z,357,55,TypeScript,502,19,https://github.com/pmndrs/zustand,22215
iTerm2-Color-Schemes,2011-04-01T04:01:46Z,2022-10-02T22:05:11Z,266,0,Shell,79,17,https://github.com/mbadolato/iTerm2-Color-Schemes,22204
octotree,2014-05-09T18:15:20Z,2022-10-02T19:50:15Z,249,0,JavaScript,703,39,https://github.com/ovity/octotree,22193
faas,2016-12-22T12:51:39Z,2022-10-02T20:31:27Z,666,156,Go,780,23,https://github.com/openfaas/faas,22177
vapor,2016-01-18T22:37:52Z,2022-10-02T22:46:04Z,1066,459,Swift,1432,81,https://github.com/vapor/vapor,22127
guzzle,2011-02-28T02:44:05Z,2022-10-02T19:28:46Z,888,53,PHP,1749,23,https://github.com/guzzle/guzzle,22104
mostly-adequate-guide,2015-05-06T01:44:15Z,2022-10-02T23:36:51Z,270,1,JavaScript,203,67,https://github.com/MostlyAdequate/mostly-adequate-guide,22102
draft-js,2016-02-19T20:18:26Z,2022-10-02T10:10:26Z,216,26,JavaScript,974,791,https://github.com/facebook/draft-js,22096
hub,2009-12-05T22:15:25Z,2022-10-02T23:00:21Z,399,60,Go,1756,238,https://github.com/github/hub,22080
quasar,2015-10-05T15:45:36Z,2022-10-02T09:37:27Z,3255,707,JavaScript,6605,344,https://github.com/quasarframework/quasar,22069
poetry,2018-02-28T15:23:47Z,2022-10-02T21:25:53Z,1371,116,Python,3476,822,https://github.com/python-poetry/poetry,22046
chosen,2011-04-18T15:07:41Z,2022-10-02T18:24:27Z,310,34,HTML,2120,248,https://github.com/harvesthq/chosen,22044
pkg,2016-08-08T19:41:59Z,2022-10-02T18:59:13Z,161,40,JavaScript,1246,54,https://github.com/vercel/pkg,22035
wepy,2016-11-14T08:06:56Z,2022-10-02T03:55:34Z,465,8,JavaScript,1790,352,https://github.com/Tencent/wepy,21908
yuzu,2018-01-03T18:13:57Z,2022-10-02T23:41:31Z,4939,0,C++,2063,965,https://github.com/yuzu-emu/yuzu,21873
polymer,2012-08-23T20:56:30Z,2022-10-01T16:13:31Z,1071,115,HTML,3865,40,https://github.com/Polymer/polymer,21852
flow,2014-10-28T17:17:45Z,2022-10-02T10:51:52Z,160,261,OCaml,4350,2238,https://github.com/facebook/flow,21845
redash,2013-10-28T13:19:39Z,2022-10-02T22:11:01Z,2663,98,Python,1740,492,https://github.com/getredash/redash,21827
weekly,2017-03-20T06:10:04Z,2022-10-02T14:40:36Z,123,157,JavaScript,308,1,https://github.com/ascoders/weekly,21804
ShareX,2013-10-08T23:32:10Z,2022-10-02T23:28:15Z,703,75,C#,5148,347,https://github.com/ShareX/ShareX,21800
uptime-kuma,2021-07-03T01:02:42Z,2022-10-02T23:27:52Z,530,58,JavaScript,856,587,https://github.com/louislam/uptime-kuma,21786
alpine,2019-11-28T13:51:55Z,2022-10-02T22:12:57Z,476,108,HTML,558,19,https://github.com/alpinejs/alpine,21779
CheatSheetSeries,2018-12-21T14:26:43Z,2022-10-02T22:17:38Z,593,0,Python,268,28,https://github.com/OWASP/CheatSheetSeries,21738
docsify,2016-11-20T07:55:43Z,2022-10-02T20:01:16Z,506,12,JavaScript,935,178,https://github.com/docsifyjs/docsify,21722
react-navigation,2017-01-26T19:51:40Z,2022-10-02T09:31:42Z,1001,1188,TypeScript,8232,546,https://github.com/react-navigation/react-navigation,21673
mocha,2011-03-07T18:44:25Z,2022-10-02T13:35:26Z,1163,74,JavaScript,2594,243,https://github.com/mochajs/mocha,21670
eShopOnContainers,2016-10-05T22:35:23Z,2022-10-02T23:36:15Z,496,10,C#,1155,24,https://github.com/dotnet-architecture/eShopOnContainers,21654
algorithms,2016-11-17T22:32:08Z,2022-10-02T15:22:57Z,422,1,Python,97,59,https://github.com/keon/algorithms,21647
NativeScript,2015-03-01T09:47:08Z,2022-10-02T19:24:23Z,2936,123,TypeScript,5572,907,https://github.com/NativeScript/NativeScript,21640
Dress,2018-02-11T03:49:29Z,2022-10-02T17:50:12Z,569,0,Standard ML,311,53,https://github.com/komeiji-satori/Dress,21615
servo,2012-02-08T19:07:25Z,2022-10-02T05:02:52Z,14188,0,,8251,3397,https://github.com/servo/servo,21609
hosts,2012-04-12T20:22:50Z,2022-10-02T23:44:06Z,408,465,Python,1444,29,https://github.com/StevenBlack/hosts,21567
mmdetection,2018-08-22T07:06:06Z,2022-10-02T16:32:37Z,1889,38,Python,5760,589,https://github.com/open-mmlab/mmdetection,21564
SwiftyJSON,2014-06-18T14:41:15Z,2022-10-02T10:34:34Z,215,21,Swift,573,115,https://github.com/SwiftyJSON/SwiftyJSON,21554
intro.js,2013-03-10T15:12:45Z,2022-10-02T20:16:03Z,376,32,JavaScript,704,45,https://github.com/usablica/intro.js,21540
glances,2011-12-04T08:49:15Z,2022-10-02T17:02:15Z,442,29,Python,1319,224,https://github.com/nicolargo/glances,21511
react-starter-kit,2014-04-16T13:08:18Z,2022-10-02T20:53:48Z,516,5,TypeScript,1175,3,https://github.com/kriasoft/react-starter-kit,21510
applied-ml,2020-07-04T18:57:47Z,2022-10-02T18:05:58Z,190,0,,13,3,https://github.com/eugeneyan/applied-ml,21485
RSSHub,2018-04-02T14:43:21Z,2022-10-02T22:02:40Z,5625,226,JavaScript,3627,270,https://github.com/DIYgod/RSSHub,21446
gson,2015-03-19T18:21:20Z,2022-10-02T17:39:48Z,383,4,Java,1187,303,https://github.com/google/gson,21433
xstate,2015-09-14T15:04:15Z,2022-10-02T21:47:55Z,1168,175,TypeScript,958,164,https://github.com/statelyai/xstate,21393
logrus,2013-10-16T19:08:55Z,2022-10-02T23:13:12Z,397,14,Go,635,3,https://github.com/sirupsen/logrus,21388
eslint,2013-06-29T23:59:48Z,2022-10-02T20:28:41Z,5243,276,JavaScript,9155,109,https://github.com/eslint/eslint,21374
ImHex,2020-11-10T14:27:00Z,2022-10-02T22:20:41Z,206,44,C++,450,53,https://github.com/WerWolv/ImHex,21321
ipfs,2014-02-11T07:28:24Z,2022-10-02T21:08:08Z,126,0,,204,8,https://github.com/ipfs/ipfs,21279
github1s,2019-06-16T09:55:25Z,2022-10-02T11:41:50Z,236,31,TypeScript,140,50,https://github.com/conwnet/github1s,21263
JavaScript30,2016-12-07T19:15:31Z,2022-10-02T23:42:20Z,145,0,HTML,0,0,https://github.com/wesbos/JavaScript30,21227
coc.nvim,2018-05-01T22:39:02Z,2022-10-02T16:53:02Z,640,82,TypeScript,2887,11,https://github.com/neoclide/coc.nvim,21224
pytorch-image-models,2019-02-02T05:51:12Z,2022-10-02T15:56:58Z,174,35,Python,529,60,https://github.com/rwightman/pytorch-image-models,21172
NewPipe,2015-09-03T23:39:26Z,2022-10-02T23:34:23Z,1288,122,Java,5978,1144,https://github.com/TeamNewPipe/NewPipe,21172
docker_practice,2014-09-05T04:06:39Z,2022-10-02T22:38:47Z,245,15,Go,197,4,https://github.com/yeasy/docker_practice,21166
react-motion,2015-06-11T07:38:23Z,2022-10-01T11:29:34Z,144,4,JavaScript,248,146,https://github.com/chenglou/react-motion,21154
react-bootstrap,2013-12-27T19:06:07Z,2022-10-02T17:36:51Z,2517,45,TypeScript,3209,134,https://github.com/react-bootstrap/react-bootstrap,21134
C-Plus-Plus,2016-07-16T10:19:45Z,2022-10-02T23:50:15Z,521,0,C++,195,22,https://github.com/TheAlgorithms/C-Plus-Plus,21126
docker-cheat-sheet,2014-08-05T20:04:20Z,2022-10-01T20:26:43Z,134,0,,22,5,https://github.com/wsargent/docker-cheat-sheet,21125
awesome-vscode,2016-02-07T23:02:45Z,2022-10-02T22:21:29Z,240,0,JavaScript,23,18,https://github.com/viatsko/awesome-vscode,21117
k3s,2018-05-31T01:37:46Z,2022-10-02T20:44:11Z,2004,440,Go,3209,352,https://github.com/k3s-io/k3s,21097
localForage,2013-10-31T00:10:06Z,2022-10-02T13:57:28Z,267,26,JavaScript,489,194,https://github.com/localForage/localForage,21079
Hero,2016-11-24T18:49:37Z,2022-10-02T18:57:18Z,116,38,Swift,567,27,https://github.com/HeroTransitions/Hero,21053
idiomatic.js,2011-05-25T17:48:59Z,2022-10-02T20:19:45Z,114,0,,48,32,https://github.com/rwaldron/idiomatic.js,21018
discord.js,2015-08-10T13:36:26Z,2022-10-02T22:46:01Z,3584,119,JavaScript,3351,74,https://github.com/discordjs/discord.js,21002
nushell,2019-05-10T16:59:42Z,2022-10-02T22:01:40Z,3439,60,Rust,2319,443,https://github.com/nushell/nushell,20976
pug,2010-06-23T01:05:42Z,2022-10-02T18:08:51Z,501,22,JavaScript,2263,268,https://github.com/pugjs/pug,20954
NLP-progress,2018-06-22T17:43:55Z,2022-10-02T18:32:13Z,467,3,Python,65,32,https://github.com/sebastianruder/NLP-progress,20909
RedisDesktopManager,2013-08-05T07:51:08Z,2022-10-01T11:40:55Z,422,86,C++,4490,38,https://github.com/uglide/RedisDesktopManager,20859
run,2022-04-10T05:42:40Z,2022-10-02T20:01:21Z,161,0,,187,42,https://github.com/The-Run-Philosophy-Organization/run,20851
vuepress,2018-04-05T16:58:38Z,2022-10-02T20:03:27Z,768,21,JavaScript,1406,471,https://github.com/vuejs/vuepress,20842
elixir,2011-01-09T08:43:57Z,2022-10-02T22:35:39Z,6115,124,Elixir,4781,19,https://github.com/elixir-lang/elixir,20830
croc,2017-10-17T15:20:18Z,2022-10-02T20:58:56Z,138,135,Go,258,84,https://github.com/schollz/croc,20828
streamlit,2019-08-24T00:14:52Z,2022-10-02T19:44:24Z,2238,45,Python,2195,527,https://github.com/streamlit/streamlit,20817
DesignPatternsPHP,2011-08-22T05:24:31Z,2022-10-02T20:03:29Z,276,0,PHP,111,0,https://github.com/DesignPatternsPHP/DesignPatternsPHP,20792
go-zero,2020-08-07T15:37:57Z,2022-10-02T16:25:02Z,1156,73,Go,878,104,https://github.com/zeromicro/go-zero,20774
homebridge,2014-12-01T16:37:39Z,2022-10-02T20:19:57Z,297,31,TypeScript,2805,13,https://github.com/homebridge/homebridge,20771
tornado,2009-09-09T04:55:16Z,2022-10-02T02:14:40Z,857,0,Python,1547,193,https://github.com/tornadoweb/tornado,20765
viper,2014-04-02T14:33:33Z,2022-10-02T20:43:24Z,258,20,Go,400,348,https://github.com/spf13/viper,20763
astro,2021-03-15T17:19:47Z,2022-10-02T21:37:26Z,2710,706,TypeScript,1636,106,https://github.com/withastro/astro,20739
howler.js,2013-01-28T16:47:12Z,2022-10-02T03:46:08Z,127,24,JavaScript,1038,285,https://github.com/goldfire/howler.js,20737
react-admin,2016-07-13T07:58:54Z,2022-10-02T18:33:53Z,3609,253,TypeScript,3778,92,https://github.com/marmelab/react-admin,20715
gentelella,2015-05-15T06:57:27Z,2022-10-02T20:03:32Z,162,7,HTML,609,30,https://github.com/ColorlibHQ/gentelella,20622
Kingfisher,2015-04-06T14:26:21Z,2022-10-02T13:39:25Z,556,167,Swift,1162,71,https://github.com/onevcat/Kingfisher,20620
the-swift-programming-language-in-chinese,2014-06-03T04:44:09Z,2022-10-02T03:27:10Z,693,1,CSS,395,8,https://github.com/SwiftGGTeam/the-swift-programming-language-in-chinese,20608
autoprefixer,2013-03-14T05:04:51Z,2022-10-01T07:55:55Z,270,191,JavaScript,1093,33,https://github.com/postcss/autoprefixer,20585
The-Art-Of-Programming-By-July,2013-12-14T10:00:06Z,2022-10-02T10:21:41Z,254,0,C,83,47,https://github.com/julycoding/The-Art-Of-Programming-By-July,20566
libgdx,2012-08-10T19:34:38Z,2022-10-02T18:13:27Z,2447,9,Java,3348,185,https://github.com/libgdx/libgdx,20543
highlight.js,2011-01-01T23:47:21Z,2022-10-02T20:03:34Z,1296,34,JavaScript,1804,60,https://github.com/highlightjs/highlight.js,20493
tips,2015-07-15T07:24:48Z,2022-10-02T23:32:39Z,138,0,JavaScript,17,19,https://github.com/git-tips/tips,20471
bitcoinbook,2013-08-11T23:18:28Z,2022-10-02T13:42:40Z,435,3,AsciiDoc,296,62,https://github.com/bitcoinbook/bitcoinbook,20447
micro,2016-03-11T02:06:28Z,2022-10-02T22:54:25Z,550,33,Go,1193,631,https://github.com/zyedidia/micro,20390
SummaryOfLoanSuspension,2022-07-12T16:33:25Z,2022-10-02T21:58:28Z,276,0,HTML,0,0,https://github.com/WeNeedHome/SummaryOfLoanSuspension,20336
editor.js,2015-11-28T20:56:35Z,2022-10-02T21:58:58Z,678,31,TypeScript,743,393,https://github.com/codex-team/editor.js,20314
DeepSpeech,2016-06-02T15:04:53Z,2022-10-02T18:29:21Z,1338,105,C++,1972,99,https://github.com/mozilla/DeepSpeech,20304
es6tutorial,2014-04-20T13:06:28Z,2022-10-02T01:32:28Z,362,0,JavaScript,546,0,https://github.com/ruanyf/es6tutorial,20295
Awesome,2016-05-30T17:27:35Z,2022-10-02T22:21:27Z,206,0,,75,35,https://github.com/Awesome-Windows/Awesome,20276
You-Dont-Need-jQuery,2015-11-21T16:02:26Z,2022-10-02T21:11:18Z,164,1,JavaScript,66,2,https://github.com/camsong/You-Dont-Need-jQuery,20256
vant,2017-04-19T07:55:31Z,2022-10-02T05:33:28Z,4256,191,TypeScript,6370,30,https://github.com/youzan/vant,20251
electron-react-boilerplate,2015-05-18T09:54:57Z,2022-10-02T22:54:44Z,780,58,TypeScript,1674,45,https://github.com/electron-react-boilerplate/electron-react-boilerplate,20241
vegeta,2013-08-13T11:45:21Z,2022-10-02T15:14:39Z,131,63,Go,302,85,https://github.com/tsenart/vegeta,20232
validator.js,2010-10-06T06:58:48Z,2022-10-02T20:03:39Z,649,9,JavaScript,788,147,https://github.com/validatorjs/validator.js,20231
Aerial,2015-10-26T21:21:31Z,2022-10-02T12:20:18Z,216,184,Swift,922,47,https://github.com/JohnCoates/Aerial,20184
celery,2009-04-24T11:31:24Z,2022-10-02T23:46:50Z,1824,37,Python,4235,510,https://github.com/celery/celery,20182
libuv,2013-11-30T00:29:56Z,2022-10-02T14:31:40Z,701,5,C,1380,113,https://github.com/libuv/libuv,20172
bluebird,2013-09-07T19:39:57Z,2022-09-30T16:03:37Z,291,123,JavaScript,1073,66,https://github.com/petkaantonov/bluebird,20155
mpv,2012-10-13T08:08:44Z,2022-10-02T22:49:11Z,1312,80,C,6953,815,https://github.com/mpv-player/mpv,20148
autocomplete,2020-09-29T02:21:06Z,2022-10-02T22:15:43Z,984,1085,TypeScript,281,141,https://github.com/withfig/autocomplete,20125
games,2012-01-05T19:48:55Z,2022-10-02T22:18:43Z,192,0,,82,163,https://github.com/leereilly/games,20078
api-guidelines,2016-07-12T20:01:24Z,2022-10-01T07:20:38Z,145,0,,89,85,https://github.com/microsoft/api-guidelines,20070
openzeppelin-contracts,2016-08-01T20:54:54Z,2022-10-02T16:35:20Z,1512,69,JavaScript,1368,114,https://github.com/OpenZeppelin/openzeppelin-contracts,20012
GPUImage,2012-02-13T15:20:02Z,2022-10-02T14:26:01Z,241,3,Objective-C,1308,904,https://github.com/BradLarson/GPUImage,20002
stb,2014-05-25T16:51:23Z,2022-10-02T23:03:51Z,276,0,C,605,93,https://github.com/nothings/stb,20001
ava,2014-11-18T17:20:26Z,2022-10-02T02:40:35Z,1003,90,JavaScript,1501,86,https://github.com/avajs/ava,19997
ReactiveCocoa,2012-03-02T22:11:24Z,2022-10-01T03:48:17Z,1348,83,Swift,2002,0,https://github.com/ReactiveCocoa/ReactiveCocoa,19979
enzyme,2015-11-10T21:45:38Z,2022-10-02T23:43:10Z,646,0,JavaScript,1505,257,https://github.com/enzymejs/enzyme,19948
Sentinel,2018-04-04T06:37:33Z,2022-10-01T20:27:41Z,437,21,Java,1457,460,https://github.com/alibaba/Sentinel,19937
monolog,2011-02-17T02:07:15Z,2022-10-02T19:28:28Z,646,60,PHP,725,21,https://github.com/Seldaek/monolog,19923
tdesktop,2014-05-02T12:36:31Z,2022-10-02T22:31:31Z,1063,589,C++,10828,768,https://github.com/telegramdesktop/tdesktop,19915
redisson,2014-01-11T14:06:25Z,2022-10-02T16:00:25Z,304,112,Java,3758,305,https://github.com/redisson/redisson,19892
linux-command,2016-11-12T15:44:26Z,2022-10-02T16:31:42Z,232,21,Markdown,81,46,https://github.com/jaywcjlove/linux-command,19878
awesome-piracy,2018-10-09T22:09:56Z,2022-10-02T20:35:34Z,182,0,HTML,133,143,https://github.com/Igglybuff/awesome-piracy,19878
ExoPlayer,2014-06-13T21:19:18Z,2022-10-02T11:21:21Z,533,20,Java,8821,655,https://github.com/google/ExoPlayer,19871
locust,2011-02-17T11:08:03Z,2022-10-02T12:52:34Z,595,83,Python,1352,14,https://github.com/locustio/locust,19852
remote-jobs,2015-10-13T03:49:25Z,2022-10-02T22:01:29Z,991,0,JavaScript,109,15,https://github.com/remoteintech/remote-jobs,19841
python-telegram-bot,2015-07-07T15:30:39Z,2022-10-02T20:30:56Z,968,96,Python,1714,18,https://github.com/python-telegram-bot/python-telegram-bot,19811
react-three-fiber,2019-02-25T14:31:51Z,2022-10-02T22:02:27Z,430,33,TypeScript,721,19,https://github.com/pmndrs/react-three-fiber,19779
parse-server,2016-01-28T18:29:14Z,2022-10-02T16:55:16Z,3086,182,JavaScript,3943,258,https://github.com/parse-community/parse-server,19778
snowpack,2019-02-26T15:45:38Z,2022-10-02T20:03:43Z,1203,83,JavaScript,535,344,https://github.com/FredKSchott/snowpack,19756
awesome-actions,2018-10-17T17:53:45Z,2022-10-02T20:13:22Z,439,0,,24,14,https://github.com/sdras/awesome-actions,19743
